smiles,source_canonical_id,source_standardized_smiles
*c1c(Oc2ccc(N3C(=O)c4ccc(NC(=O)Nc5ccc(Oc6ccccc6-c6ccccc6Oc6ccc(NC(=O)Nc7ccc8c(c7)C(=O)N(c7ccc(Oc9ccc%10ccccc%10c9*)cc7)C8=O)cc6)cc5)cc4C3=O)cc2)ccc2ccccc12,ru_006670,*Nc1ccc(Oc2ccccc2-c2ccccc2Oc2ccc(NC(=O)Nc3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc6ccccc6c5-c5c(Oc6ccc(N7C(=O)c8ccc(NC(*)=O)cc8C7=O)cc6)ccc6ccccc56)cc3)C4=O)cc2)cc1
*c1c(Oc2ccc(N3C(=O)c4ccc(NC(=O)Nc5cccc(NC(=O)Nc6ccc7c(c6)C(=O)N(c6ccc(Oc8ccc9ccccc9c8*)cc6)C7=O)n5)cc4C3=O)cc2)ccc2ccccc12,ru_006714,*Nc1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc4ccccc4c3-c3c(Oc4ccc(N5C(=O)c6ccc(NC(=O)Nc7cccc(NC(*)=O)n7)cc6C5=O)cc4)ccc4ccccc34)cc1)C2=O
*c1c(Oc2ccc(N3C(=O)c4ccc(NC(=O)Nc5cccc6c(NC(=O)Nc7ccc8c(c7)C(=O)N(c7ccc(Oc9ccc%10ccccc%10c9*)cc7)C8=O)cccc56)cc4C3=O)cc2)ccc2ccccc12,ru_006715,*Nc1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc4ccccc4c3-c3c(Oc4ccc(N5C(=O)c6ccc(NC(=O)Nc7cccc8c(NC(*)=O)cccc78)cc6C5=O)cc4)ccc4ccccc34)cc1)C2=O
*c1c(Oc2ccc(N3C(=O)c4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N(c6ccc(Oc8ccc9ccccc9c8*)c(C(F)(F)F)c6)C7=O)cc5)cc4C3=O)cc2C(F)(F)F)ccc2ccccc12,ru_008566,*Oc1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc5ccccc5c4-c4c(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5C(F)(F)F)ccc5ccccc45)c(C(F)(F)F)c2)C3=O)cc1
*c1c(Oc2ccc(N3C(=O)c4ccc(Sc5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc8ccccc8c7*)c(C(F)(F)F)c5)C6=O)cc4C3=O)cc2C(F)(F)F)ccc2ccccc12,ru_009027,*Sc1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc4ccccc4c3-c3c(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4C(F)(F)F)ccc4ccccc34)c(C(F)(F)F)c1)C2=O
*c1c(Oc2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc8ccccc8c7*)cc6C5=O)cc4)cc2)C3=O)ccc2ccccc12,ru_008823,*Oc1ccc2ccccc2c1-c1c(Oc2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)ccc2ccccc12
*c1c([2H])c([2H])c(Oc2c([2H])c([2H])c(C(c3c([2H])c([2H])c(Oc4c([2H])c([2H])c(S(*)(=O)=O)c([2H])c4[2H])c([2H])c3[2H])(C([2H])([2H])[2H])C([2H])([2H])[2H])c([2H])c2[2H])c([2H])c1[2H],ru_009110,*c1c([2H])c([2H])c(Oc2c([2H])c([2H])c(S(=O)(=O)c3c([2H])c([2H])c(Oc4c([2H])c([2H])c(C(*)(C([2H])([2H])[2H])C([2H])([2H])[2H])c([2H])c4[2H])c([2H])c3[2H])c([2H])c2[2H])c([2H])c1[2H]
*c1c([2H])c([2H])c(Oc2c([2H])c([2H])c(S(=O)(=O)c3c([2H])c([2H])c(Oc4c([2H])c([2H])c(C(*)(C([2H])([2H])[2H])C([2H])([2H])[2H])c([2H])c4[2H])c([2H])c3[2H])c([2H])c2[2H])c([2H])c1[2H],ru_009110,*c1c([2H])c([2H])c(Oc2c([2H])c([2H])c(S(=O)(=O)c3c([2H])c([2H])c(Oc4c([2H])c([2H])c(C(*)(C([2H])([2H])[2H])C([2H])([2H])[2H])c([2H])c4[2H])c([2H])c3[2H])c([2H])c2[2H])c([2H])c1[2H]
*c1c2ccccc2c(*)n1C,ru_009111,*c1c2ccccc2c(*)n1C
*c1cc(*)c(O)c(C=Nc2ccc(C(=O)O)cc2)c1,ru_009112,*c1cc(*)c(O)c(C=Nc2ccc(C(=O)O)cc2)c1
*c1cc(*)c(O)c(C=Nc2ccc(Cl)cc2)c1,ru_009113,*c1cc(*)c(O)c(C=Nc2ccc(Cl)cc2)c1
*c1cc(*)c(O)c(C=Nc2ccc(N3CCOCC3)cc2)c1,ru_009114,*c1cc(*)c(O)c(C=Nc2ccc(N3CCOCC3)cc2)c1
*c1cc(*)c(O)c(C=Nc2ccc(S(=O)(=O)O)cc2)c1,ru_009115,*c1cc(*)c(O)c(C=Nc2ccc(S(=O)(=O)O)cc2)c1
*c1cc(*)c(O)c(C=O)c1,ru_009116,*c1cc(*)c(O)c(C=O)c1
*c1cc(*)cc(-c2nc3ccccc3o2)c1,ru_009117,*c1cc(*)cc(-c2nc3ccccc3o2)c1
*c1cc(*)cc(C23CC4CC(CC(C4)C2)C3)c1,ru_009118,*c1cc(*)cc(C23CC4CC(CC(C4)C2)C3)c1
*c1cc(-c2cc(C)c(Br)cc2C)c(*)s1,ru_009119,*c1cc(-c2cc(C)c(Br)cc2C)c(*)s1
*c1cc(-c2cc(CCCCCCCC)ccc2CCCCCCCC)c(*)s1,ru_009120,*c1cc(-c2cc(CCCCCCCC)ccc2CCCCCCCC)c(*)s1
*c1cc(-c2ccc(-c3ccc(OCCCC)c(*)c3)cc2)ccc1OCCCC,ru_009691,*c1ccc(-c2ccc(OCCCC)c(-c3cc(*)ccc3OCCCC)c2)cc1
*c1cc(-c2ccc(-c3ccc(OCCCCCC)c(*)c3)cc2)ccc1OCCCCCC,ru_009692,*c1ccc(-c2ccc(OCCCCCC)c(-c3cc(*)ccc3OCCCCCC)c2)cc1
*c1cc(-c2ccc(-c3ccc(OCCCCCCCC)c(*)c3)cc2)ccc1OCCCCCCCC,ru_009693,*c1ccc(-c2ccc(OCCCCCCCC)c(-c3cc(*)ccc3OCCCCCCCC)c2)cc1
*c1cc(-c2ccc(-c3ccc(OCCCCCCCCCC)c(*)c3)cc2)ccc1OCCCCCCCCCC,ru_009694,*c1ccc(-c2ccc(OCCCCCCCCCC)c(-c3cc(*)ccc3OCCCCCCCCCC)c2)cc1
*c1cc(-c2ccc(-c3csc(*)c3)cc2)cs1,ru_009745,*c1ccc(-c2csc(-c3cc(*)cs3)c2)cc1
*c1cc(-c2ccc(Br)cc2)c(*)s1,ru_009121,*c1cc(-c2ccc(Br)cc2)c(*)s1
*c1cc(-c2ccc(C(=C3C=C(C(C)(C)C)C(=O)C(C(C)(C)C)=C3)c3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)cc2)c(*)s1,ru_009122,*c1cc(-c2ccc(C(=C3C=C(C(C)(C)C)C(=O)C(C(C)(C)C)=C3)c3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)cc2)c(*)s1
*c1cc(-c2ccc(C(=C3C=C(C(C)(C)C)C(=O)C(C(C)(C)C)=C3)c3cc(C(C)(C)C)c(OC(C)=O)c(C(C)(C)C)c3)cc2)c(*)s1,ru_009123,*c1cc(-c2ccc(C(=C3C=C(C(C)(C)C)C(=O)C(C(C)(C)C)=C3)c3cc(C(C)(C)C)c(OC(C)=O)c(C(C)(C)C)c3)cc2)c(*)s1
*c1cc(-c2ccc(CCCCCCCC)cc2)c(*)s1,ru_009124,*c1cc(-c2ccc(CCCCCCCC)cc2)c(*)s1
*c1cc(-c2ccc(F)cc2)c(*)s1,ru_009125,*c1cc(-c2ccc(F)cc2)c(*)s1
*c1cc(-c2ccc(O)c(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(*)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c2)ccc1O,ru_010992,*c1ccc2c(c1)C(=O)N(c1cc(-c3ccc(O)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)ccc1O)C2=O
*c1cc(-c2ccc(OC)cc2)c(*)s1,ru_009126,*c1cc(-c2ccc(OC)cc2)c(*)s1
*c1cc(-c2ccc(OCCCC)cc2)c(*)s1,ru_009127,*c1cc(-c2ccc(OCCCC)cc2)c(*)s1
*c1cc(-c2ccc(OCCCCCC)cc2)c(*)s1,ru_009128,*c1cc(-c2ccc(OCCCCCC)cc2)c(*)s1
*c1cc(-c2ccc(OCCCCCCCC)cc2)c(*)s1,ru_009129,*c1cc(-c2ccc(OCCCCCCCC)cc2)c(*)s1
*c1cc(-c2ccc(OCCCCCCCCCCS(=O)(=O)O)c(S(*)(=O)=O)c2)ccc1OCCCCCCCCCCS(=O)(=O)O,ru_009130,*c1cc(-c2ccc(OCCCCCCCCCCS(=O)(=O)O)c(S(*)(=O)=O)c2)ccc1OCCCCCCCCCCS(=O)(=O)O
*c1cc(-c2cccc(OCCC(C)CCCC(C)C)n2)c(*)s1,ru_009131,*c1cc(-c2cccc(OCCC(C)CCCC(C)C)n2)c(*)s1
*c1cc(-c2ccccc2)c(*)[nH]1,ru_009132,*c1cc(-c2ccccc2)c(*)[nH]1
*c1cc(-c2ccccc2)c(*)s1,ru_009133,*c1cc(-c2ccccc2)c(*)s1
*c1cc(-c2ccccc2)c(OC(=O)CCCCCCCCC(=O)Oc2c(-c3ccccc3)cc(*)cc2-c2ccccc2)c(-c2ccccc2)c1,ru_003739,*CCCCCCCCC(=O)Oc1c(-c2ccccc2)cc(-c2cc(-c3ccccc3)c(OC(*)=O)c(-c3ccccc3)c2)cc1-c1ccccc1
*c1cc(-c2ccccc2)c2cc(Oc3ccc4nc(-c5ccc(OCCCCCCN(CC)c6ccc(C(C#N)=C(C#N)C#N)cc6)c(*)c5)cc(-c5ccccc5)c4c3)ccc2n1,ru_010405,*c1ccc(OCCCCCCN(CC)c2ccc(C(C#N)=C(C#N)C#N)cc2)c(-c2cc(-c3ccccc3)c3cc(Oc4ccc5nc(*)cc(-c6ccccc6)c5c4)ccc3n2)c1
*c1cc(-c2ccccc2)c2cc(Oc3ccc4nc(-c5ccc(OCCN(CC)c6ccc(-c7ccc(C(=C(C#N)C#N)c8ccc(-c9ccc(N(CC)CC)cc9)s8)s7)cc6)c(*)c5)cc(-c5ccccc5)c4c3)ccc2n1,ru_010416,*c1ccc(OCCN(CC)c2ccc(-c3ccc(C(=C(C#N)C#N)c4ccc(-c5ccc(N(CC)CC)cc5)s4)s3)cc2)c(-c2cc(-c3ccccc3)c3cc(Oc4ccc5nc(*)cc(-c6ccccc6)c5c4)ccc3n2)c1
*c1cc(-c2ccccc2)c2cc(Oc3ccc4nc(-c5ccc(OCCN(CC)c6ccc(-c7ccc(C(=C(C#N)C#N)c8ccc(N(CC)CC)cc8)s7)cc6)c(*)c5)cc(-c5ccccc5)c4c3)ccc2n1,ru_010417,*c1ccc(OCCN(CC)c2ccc(-c3ccc(C(=C(C#N)C#N)c4ccc(N(CC)CC)cc4)s3)cc2)c(-c2cc(-c3ccccc3)c3cc(Oc4ccc5nc(*)cc(-c6ccccc6)c5c4)ccc3n2)c1
*c1cc(-c2ccccc2)c2cc(Oc3ccc4nc(-c5ccc(OCCN(CC)c6ccc(C(C#N)=C(C#N)C#N)cc6)c(*)c5)cc(-c5ccccc5)c4c3)ccc2n1,ru_010420,*c1ccc(OCCN(CC)c2ccc(C(C#N)=C(C#N)C#N)cc2)c(-c2cc(-c3ccccc3)c3cc(Oc4ccc5nc(*)cc(-c6ccccc6)c5c4)ccc3n2)c1
*c1cc(-c2nc3cc(-c4ccc5[nH]c(*)nc5c4)ccc3[nH]2)cc(C(C)(C)C)c1,ru_009134,*c1cc(-c2nc3cc(-c4ccc5[nH]c(*)nc5c4)ccc3[nH]2)cc(C(C)(C)C)c1
*c1cc(-c2nc3cc(-c4ccc5[nH]c(-c6ccc(C(*)(C(F)(F)F)C(F)(F)F)cc6)nc5c4)ccc3[nH]2)cc(C(C)(C)C)c1,ru_009135,*c1cc(-c2nc3cc(-c4ccc5[nH]c(-c6ccc(C(*)(C(F)(F)F)C(F)(F)F)cc6)nc5c4)ccc3[nH]2)cc(C(C)(C)C)c1
*c1cc(-c2nc3cc(-c4ccc5nc(*)n(C)c5c4)ccc3n2C)cc(C(C)(C)C)c1,ru_011300,*c1ccc2c(c1)nc(-c1cc(-c3nc4ccc(*)cc4n3C)cc(C(C)(C)C)c1)n2C
*c1cc(-c2nc3cc(-c4ccc5nc(*)n(CCCC)c5c4)ccc3n2CCCC)cc(C(C)(C)C)c1,ru_011301,*c1ccc2c(c1)nc(-c1cc(-c3nc4ccc(*)cc4n3CCCC)cc(C(C)(C)C)c1)n2CCCC
*c1cc(-c2nc3cc(-c4ccc5nc(*)n(C[Si](C)(C)C)c5c4)ccc3n2C[Si](C)(C)C)cc(C(C)(C)C)c1,ru_009136,*c1cc(-c2nc3ccc(-c4ccc5c(c4)nc(*)n5C[Si](C)(C)C)cc3n2C[Si](C)(C)C)cc(C(C)(C)C)c1
*c1cc(-c2nc3cc(-c4ccc5nc(*)n(Cc6ccc(C(C)(C)C)cc6)c5c4)ccc3n2Cc2ccc(C(C)(C)C)cc2)cc(C(C)(C)C)c1,ru_011302,*c1ccc2c(c1)nc(-c1cc(-c3nc4ccc(*)cc4n3Cc3ccc(C(C)(C)C)cc3)cc(C(C)(C)C)c1)n2Cc1ccc(C(C)(C)C)cc1
*c1cc(-c2nc3cc(C(=O)Nc4cc(NC(=O)c5ccc6[nH]c(*)nc6c5)cc(-c5nc6ccccc6[nH]5)c4)ccc3[nH]2)cc(N2C(=O)c3ccccc3C2=O)c1,ru_006153,*Nc1cc(NC(=O)c2ccc3[nH]c(-c4cc(-c5nc6cc(C(*)=O)ccc6[nH]5)cc(N5C(=O)c6ccccc6C5=O)c4)nc3c2)cc(-c2nc3ccccc3[nH]2)c1
*c1cc(-c2nc3cc(C(=O)Nc4ccc(NC(=O)c5ccc6[nH]c(*)nc6c5)cc4)ccc3[nH]2)cc(N2C(=O)c3ccccc3C2=O)c1,ru_000457,*C(=O)Nc1ccc(NC(=O)c2ccc3[nH]c(-c4cc(-c5nc6cc(*)ccc6[nH]5)cc(N5C(=O)c6ccccc6C5=O)c4)nc3c2)cc1
*c1cc(-c2nc3cc(C(=O)Nc4ccc(S(=O)(=O)c5ccc(NC(=O)c6ccc7[nH]c(*)nc7c6)cc5)cc4)ccc3[nH]2)cc(N2C(=O)c3ccccc3C2=O)c1,ru_006689,*Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3ccc4[nH]c(-c5cc(-c6nc7cc(C(*)=O)ccc7[nH]6)cc(N6C(=O)c7ccccc7C6=O)c5)nc4c3)cc2)cc1
*c1cc(-c2nc3cc(C(=O)Nc4cccc(NC(=O)c5ccc6[nH]c(*)nc6c5)c4)ccc3[nH]2)cc(N2C(=O)c3ccccc3C2=O)c1,ru_000514,*C(=O)Nc1cccc(NC(=O)c2ccc3[nH]c(-c4cc(-c5nc6cc(*)ccc6[nH]5)cc(N5C(=O)c6ccccc6C5=O)c4)nc3c2)c1
*c1cc(-c2nc3cc(C(=O)Nc4cccc(NC(=O)c5ccc6[nH]c(*)nc6c5)n4)ccc3[nH]2)cc(N2C(=O)c3ccccc3C2=O)c1,ru_006751,*Nc1cccc(NC(=O)c2ccc3[nH]c(-c4cc(-c5nc6cc(C(*)=O)ccc6[nH]5)cc(N5C(=O)c6ccccc6C5=O)c4)nc3c2)n1
*c1cc(-c2nc3ccc(-c4ccc5c(c4)nc(*)n5C)cc3n2C)cc(C(C)(C)C)c1,ru_011300,*c1ccc2c(c1)nc(-c1cc(-c3nc4ccc(*)cc4n3C)cc(C(C)(C)C)c1)n2C
*c1cc(-c2nc3ccc(-c4ccc5c(c4)nc(*)n5CCCC)cc3n2CCCC)cc(C(C)(C)C)c1,ru_011301,*c1ccc2c(c1)nc(-c1cc(-c3nc4ccc(*)cc4n3CCCC)cc(C(C)(C)C)c1)n2CCCC
*c1cc(-c2nc3ccc(-c4ccc5c(c4)nc(*)n5C[Si](C)(C)C)cc3n2C[Si](C)(C)C)cc(C(C)(C)C)c1,ru_009136,*c1cc(-c2nc3ccc(-c4ccc5c(c4)nc(*)n5C[Si](C)(C)C)cc3n2C[Si](C)(C)C)cc(C(C)(C)C)c1
*c1cc(-c2nc3ccc(-c4ccc5c(c4)nc(*)n5Cc4ccc(C(C)(C)C)cc4)cc3n2Cc2ccc(C(C)(C)C)cc2)cc(C(C)(C)C)c1,ru_011302,*c1ccc2c(c1)nc(-c1cc(-c3nc4ccc(*)cc4n3Cc3ccc(C(C)(C)C)cc3)cc(C(C)(C)C)c1)n2Cc1ccc(C(C)(C)C)cc1
*c1cc(-c2nc3ccc(Cc4ccc5nc(*)oc(=O)c5c4)cc3c(=O)o2)cc(N2C(=O)c3ccccc3C2=O)c1,ru_009137,*c1cc(-c2nc3ccc(Cc4ccc5nc(*)oc(=O)c5c4)cc3c(=O)o2)cc(N2C(=O)c3ccccc3C2=O)c1
*c1cc(-c2nc3ccccc3[nH]2)cc(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)c1,ru_009138,*c1cc(-c2nc3ccccc3[nH]2)cc(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)c1
*c1cc(-c2nc3ccccc3[nH]2)cc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1,ru_000848,*C(=O)c1ccc2c(c1)C(=O)N(c1cc(-c3nc4ccccc4[nH]3)cc(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O
*c1cc(-c2nc3ccccc3o2)cc(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)c1,ru_009139,*c1cc(-c2nc3ccccc3o2)cc(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)c1
*c1cc(-c2nc3ccccc3o2)cc(N2C(=O)c3ccc(C(=O)Nc4cc(NC(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc(-c5nc6ccccc6[nH]5)c4)cc3C2=O)c1,ru_006155,*Nc1cc(NC(=O)c2ccc3c(c2)C(=O)N(c2cc(-c4nc5ccccc5o4)cc(N4C(=O)c5ccc(C(*)=O)cc5C4=O)c2)C3=O)cc(-c2nc3ccccc3[nH]2)c1
*c1cc(-c2nc3ccccc3o2)cc(N2C(=O)c3ccc(C(=O)Nc4ccc(S(=O)(=O)c5ccc(NC(=O)c6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4)cc3C2=O)c1,ru_006692,*Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3cc(-c5nc6ccccc6o5)cc(N5C(=O)c6ccc(C(*)=O)cc6C5=O)c3)C4=O)cc2)cc1
*c1cc(-c2nc3ccccc3o2)cc(N2C(=O)c3ccc(C(=O)Nc4cccc(NC(=O)c5ccc6c(c5)C(=O)N(*)C6=O)n4)cc3C2=O)c1,ru_000518,*C(=O)Nc1cccc(NC(=O)c2ccc3c(c2)C(=O)N(c2cc(-c4nc5ccccc5o4)cc(N4C(=O)c5ccc(*)cc5C4=O)c2)C3=O)n1
*c1cc(-c2nc3ccccc3o2)cc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1,ru_000849,*C(=O)c1ccc2c(c1)C(=O)N(c1cc(-c3nc4ccccc4o3)cc(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O
*c1cc(-c2nc3ccccc3oc2=O)cc(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)c1,ru_009140,*c1cc(-c2nc3ccccc3oc2=O)cc(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)c1
*c1cc(-c2nc3ccccc3oc2=O)cc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1,ru_000850,*C(=O)c1ccc2c(c1)C(=O)N(c1cc(-c3nc4ccccc4oc3=O)cc(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O
*c1cc(-c2nc3ccccc3s2)cc(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)c1,ru_009142,*c1cc(-c2nc3ccccc3s2)cc(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)c1
*c1cc(-c2nc3ccccc3s2)cc(N2C(=O)c3ccc(C(=O)Nc4cc(NC(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc(-c5nc6ccccc6[nH]5)c4)cc3C2=O)c1,ru_006156,*Nc1cc(NC(=O)c2ccc3c(c2)C(=O)N(c2cc(-c4nc5ccccc5s4)cc(N4C(=O)c5ccc(C(*)=O)cc5C4=O)c2)C3=O)cc(-c2nc3ccccc3[nH]2)c1
*c1cc(-c2nc3ccccc3s2)cc(N2C(=O)c3ccc(C(=O)Nc4ccc(NC(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4)cc3C2=O)c1,ru_000459,*C(=O)Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2cc(-c4nc5ccccc5s4)cc(N4C(=O)c5ccc(*)cc5C4=O)c2)C3=O)cc1
*c1cc(-c2nc3ccccc3s2)cc(N2C(=O)c3ccc(C(=O)Nc4ccc(S(=O)(=O)c5ccc(NC(=O)c6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4)cc3C2=O)c1,ru_006693,*Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3cc(-c5nc6ccccc6s5)cc(N5C(=O)c6ccc(C(*)=O)cc6C5=O)c3)C4=O)cc2)cc1
*c1cc(-c2nc3ccccc3s2)cc(N2C(=O)c3ccc(C(=O)Nc4cccc(NC(=O)c5ccc6c(c5)C(=O)N(*)C6=O)n4)cc3C2=O)c1,ru_006757,*Nc1cccc(NC(=O)c2ccc3c(c2)C(=O)N(c2cc(-c4nc5ccccc5s4)cc(N4C(=O)c5ccc(C(*)=O)cc5C4=O)c2)C3=O)n1
*c1cc(-c2nc3ccccc3s2)cc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1,ru_000851,*C(=O)c1ccc2c(c1)C(=O)N(c1cc(-c3nc4ccccc4s3)cc(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O
*c1cc(-c2nnc(-c3ccc(-n4c(=O)c5cc6c(=O)n(*)c(=O)c6cc5c4=O)cc3)n2N)sc1-c1c(Cl)cccc1Cl,ru_009151,*c1cc(-n2c(=O)c3cc4c(=O)n(-c5ccc(-c6nnc(*)n6N)cc5)c(=O)c4cc3c2=O)c(-c2c(Cl)cccc2Cl)s1
*c1cc(-c2nnc(-c3ccccn3)o2)cc(N2C(=O)c3ccc(C(=O)Nc4cc(NC(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc(-c5nnc(-c6ccccn6)o5)c4)cc3C2=O)c1,ru_006157,*Nc1cc(NC(=O)c2ccc3c(c2)C(=O)N(c2cc(-c4nnc(-c5ccccn5)o4)cc(N4C(=O)c5ccc(C(*)=O)cc5C4=O)c2)C3=O)cc(-c2nnc(-c3ccccn3)o2)c1
*c1cc(-c2nnc(-c3ccccn3)o2)cc(N2C(=O)c3ccc(C(=O)Nc4cccc(S(=O)(=O)c5cccc(NC(=O)c6ccc7c(c6)C(=O)N(*)C7=O)c5)c4)cc3C2=O)c1,ru_006795,*Nc1cccc(S(=O)(=O)c2cccc(NC(=O)c3ccc4c(c3)C(=O)N(c3cc(-c5nnc(-c6ccccn6)o5)cc(N5C(=O)c6ccc(C(*)=O)cc6C5=O)c3)C4=O)c2)c1
*c1cc(-c2sc(-c3cc(C)c(*)s3)cc2C)c2cccccc1-2,ru_009143,*c1cc(-c2sc(-c3cc(C)c(*)s3)cc2C)c2cccccc1-2
*c1cc(-c2sc(-c3cc(CCCC)c(*)s3)cc2CCCC)c2cccccc1-2,ru_009144,*c1cc(-c2sc(-c3cc(CCCC)c(*)s3)cc2CCCC)c2cccccc1-2
*c1cc(-c2sc(-c3cc(CCCCCCC)c(*)s3)cc2CCCCCCC)c2cccccc1-2,ru_009145,*c1cc(-c2sc(-c3cc(CCCCCCC)c(*)s3)cc2CCCCCCC)c2cccccc1-2
*c1cc(-c2sc(-c3cc(CCCCCCCCCC)c(*)s3)cc2CCCCCCCCCC)c2cccccc1-2,ru_009146,*c1cc(-c2sc(-c3cc(CCCCCCCCCC)c(*)s3)cc2CCCCCCCCCC)c2cccccc1-2
*c1cc(-c2sc(-c3cc(CCCCCCCCCCCCCC)c(*)s3)cc2CCCCCCCCCCCCCC)c2cccccc1-2,ru_009147,*c1cc(-c2sc(-c3cc(CCCCCCCCCCCCCC)c(*)s3)cc2CCCCCCCCCCCCCC)c2cccccc1-2
*c1cc(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)c(O)cc1O,ru_009148,*c1cc(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)c(O)cc1O
*c1cc(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)ccc1Oc1ccc(C(C)(C)c2ccccc2)cc1,ru_009149,*c1cc(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)ccc1Oc1ccc(C(C)(C)c2ccccc2)cc1
*c1cc(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)ccc1Oc1ccc(S(=O)(=O)c2ccc(C)cc2)cc1,ru_009150,*c1cc(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)ccc1Oc1ccc(S(=O)(=O)c2ccc(C)cc2)cc1
*c1cc(-n2c(=O)c3cc4c(=O)n(-c5ccc(-c6nnc(*)n6N)cc5)c(=O)c4cc3c2=O)c(-c2c(Cl)cccc2Cl)s1,ru_009151,*c1cc(-n2c(=O)c3cc4c(=O)n(-c5ccc(-c6nnc(*)n6N)cc5)c(=O)c4cc3c2=O)c(-c2c(Cl)cccc2Cl)s1
*c1cc(/C=N/C(=S)Nc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)ccc1Cl,ru_000852,*C(=O)c1ccc2c(c1)C(=O)N(c1cc(/C=N/C(=S)Nc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)ccc1Cl)C2=O
*c1cc(/C=N/C(=S)Nc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(*)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)ccc1Cl,ru_011077,*c1ccc2c(c1)C(=O)N(c1ccc(NC(=S)/N=C/c3ccc(Cl)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)cc1)C2=O
*c1cc(/N=N/c2ccc(C#N)cc2)cc(*)c1O,ru_009152,*c1cc(/N=N/c2ccc(C#N)cc2)cc(*)c1O
*c1cc(/N=N/c2ccc(OC)cc2)cc(*)c1O,ru_009153,*c1cc(/N=N/c2ccc(OC)cc2)cc(*)c1O
